time,observed,predicted,fixed_day0_anchor,model,pooling_mode,context,cell_line,density,dose,mix,component
8.0,481.738503,764.5266001544466,false,strict_inheritance,linked_global,monoculture,A2780Naive,20k,1.47,,total
9.0,333.6756173333333,674.5044048328825,false,strict_inheritance,linked_global,monoculture,A2780Naive,20k,1.47,,total
10.0,232.34174399999998,602.8804535232451,false,strict_inheritance,linked_global,monoculture,A2780Naive,20k,1.47,,total
11.0,155.3204476666667,545.403819859794,false,strict_inheritance,linked_global,monoculture,A2780Naive,20k,1.47,,total
12.0,103.907562,498.6109939649454,false,strict_inheritance,linked_global,monoculture,A2780Naive,20k,1.47,,total
13.0,71.52523133333334,459.92529754023866,false,strict_inheritance,linked_global,monoculture,A2780Naive,20k,1.47,,total
14.0,36.60995366666666,427.47375746124004,false,strict_inheritance,linked_global,monoculture,A2780Naive,20k,1.47,,total
0.0,100.0,100.0,true,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
1.0,507.5015816666667,226.1404599064787,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
2.0,801.887693,491.2140692281733,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
3.0,1336.278318,984.5432419980971,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
4.0,1623.1049383333336,1656.5408570136701,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
5.0,2076.8491126666668,2309.9165843494184,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
6.0,2482.367592666667,2795.254631191409,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
7.0,2895.899845666667,3089.2510723153487,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
8.0,2949.133024666667,3246.1001758134935,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
9.0,3220.295872,3324.247890733619,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
10.0,2758.7708333333335,3361.909128498132,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
11.0,3434.9652003333335,3379.7920986530016,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
12.0,3115.501775,3388.2350367435224,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
13.0,3633.6489583333337,3392.2153713758557,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
14.0,3423.783179,3394.092827378664,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,0.67,,total
0.0,100.0,100.0,true,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
1.0,277.1990353333333,226.1404599064787,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
2.0,512.5472606666666,491.2140692281733,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
3.0,810.4685956666666,982.7859224004419,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
4.0,1072.5972223333333,1495.7222583449288,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
5.0,1220.3375386666667,1805.3644458599663,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
6.0,1524.2378856666667,1953.0029652836515,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
7.0,1784.3173613333336,2013.7081583839324,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
8.0,1754.768094,2035.4977942430949,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
9.0,1630.9435183333335,2041.6383618770071,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
10.0,1765.6959490000002,2042.1208889356792,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
11.0,1797.057716,2040.9213590153984,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
12.0,1664.883989,2039.4927767918646,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
13.0,1869.5183256666667,2038.28687885778,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
14.0,2521.7536263333336,2037.384997779278,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.0,,total
0.0,100.0,100.0,true,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
1.0,683.0949846666667,226.1404599064787,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
2.0,962.59946,491.2140692281733,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
3.0,1293.4153163333333,980.4933059761746,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
4.0,1242.3761956666667,1307.2809714070922,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
5.0,1196.6721066666667,1286.300736759625,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
6.0,1151.6981093333334,1146.6863257193786,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
7.0,908.6366510000001,1001.859680381733,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
8.0,684.2957563333333,880.8297171292929,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
9.0,451.471335,784.923281425848,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
10.0,351.6421293333333,709.3597737710878,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
11.0,239.04888100000002,649.210460332459,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
12.0,153.48256166666667,600.6020838965256,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
13.0,115.12735333333332,560.6999761236043,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
14.0,60.396604999999994,527.4626714521056,false,strict_inheritance,linked_global,monoculture,A2780Naive,30k,1.47,,total
0.0,67.0,67.0,true,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
1.0,79.832716,109.02229877075203,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
2.0,136.68186733333332,177.39819263464318,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
3.0,256.032137,288.63772126537236,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
4.0,551.4876543333334,469.4859980407164,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
5.0,932.248611,762.5911088644523,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
6.0,1630.1435956666667,1231.1603210152448,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
7.0,2349.2489583333336,1938.010935883721,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
8.0,2344.200308666667,2612.5461714120192,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
9.0,3261.814429,3180.318774171952,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
10.0,2744.403163333333,3489.2036433935036,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
11.0,3624.0109566666665,3615.516552741763,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
12.0,2656.8393906666665,3667.146540047263,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
13.0,3902.5750386666664,3693.161776858879,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
14.0,2987.771682,3709.6491024247957,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,0.67,,total
0.0,67.0,67.0,true,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
1.0,82.57476866666666,109.02229877075203,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
2.0,153.74926733333334,177.39819263464318,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
3.0,298.6227236666667,288.63772126537236,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
4.0,584.2937496666667,469.4859980407164,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
5.0,1028.8575233333333,762.5911088644523,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
6.0,1728.4681713333332,1231.1603210152448,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
7.0,2346.5103780000004,1938.0079932814922,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
8.0,2305.3690973333332,1929.0017127021692,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
9.0,3049.6326773333335,2416.321977908902,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
10.0,3134.858873333333,2895.508397195135,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
11.0,3720.5385029999998,3195.976561380468,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
12.0,2824.6677086666664,3333.5646158293343,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
13.0,3906.9917053333334,3386.3843643018845,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
14.0,4011.9759260000005,3405.172615468189,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.0,,total
0.0,67.0,67.0,true,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
1.0,66.07534733333334,109.02229877075203,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
2.0,136.019406,177.39819263464318,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
3.0,262.4119983333333,288.63772126537236,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
4.0,627.1851849999999,469.4859980407164,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
5.0,1055.7064813333334,762.5911088644523,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
6.0,1644.4327546666666,1231.1603210152448,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
7.0,1888.7926696666666,1938.0057592851367,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
8.0,1640.846373333333,1724.1012024573856,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
9.0,2390.4506556666665,2085.16752251315,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
10.0,1885.2126543333334,2441.122930756636,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
11.0,2693.7878856666666,2719.919204389715,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
12.0,2554.914467666667,2899.6067970080485,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
13.0,3229.3090276666667,2998.91143623756,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
14.0,3171.784760666667,3048.680810778224,false,strict_inheritance,linked_global,monoculture,A2780cis,20k,1.47,,total
0.0,100.0,100.0,true,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
1.0,119.12291633333332,162.71810010546903,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
2.0,208.10995366666666,264.7578071245831,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
3.0,381.1926696666667,430.68399771898714,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
4.0,731.6507716666666,699.855035776891,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
5.0,1291.6760416666666,1131.9284753834286,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
6.0,1980.2315586666666,1794.820459029896,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
7.0,2670.8478393333335,2653.3553523952764,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
8.0,2545.009915,3160.315189384505,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
9.0,3548.7987266666664,3447.1392584976747,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
10.0,2897.7104553333334,3576.852335505422,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
11.0,3797.833449333333,3637.04105843069,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
12.0,2884.930285666667,3670.520107569658,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
13.0,4146.366087666666,3692.630052144724,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
14.0,3326.884761,3708.63408111993,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,0.67,,total
0.0,100.0,100.0,true,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
1.0,117.62118066666666,162.71810010546903,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
2.0,206.52970666666667,264.7578071245831,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
3.0,392.79753066666666,430.68399771898714,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
4.0,793.1631946666666,699.855035776891,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
5.0,1328.3501159999998,1131.9284753834286,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
6.0,1947.6582176666668,1794.820459029896,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
7.0,2594.510609333334,2653.350932682425,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
8.0,2352.0106483333334,2419.8384619565763,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
9.0,3220.0850306666666,2813.832933763916,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
10.0,2953.806751666667,3119.384828478125,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
11.0,3595.1114196666663,3272.6582632228565,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
12.0,2534.660455333333,3335.437200970086,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
13.0,3853.449228666667,3358.9571336792615,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
14.0,4116.669907333334,3367.4677152303925,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.0,,total
0.0,100.0,100.0,true,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
1.0,73.88472200000001,162.71810010546903,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
2.0,143.64463766666665,264.7578071245831,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
3.0,301.875849,430.68399771898714,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
4.0,670.1066746666667,699.855035776891,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
5.0,1170.9108796666667,1131.9284753834286,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
6.0,1348.3380016666667,1794.820459029896,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
7.0,1881.759761,2653.3475773885884,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
8.0,1606.1887733333333,2185.781041071156,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
9.0,2421.258526333333,2466.8714205457673,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
10.0,1957.2380400000002,2689.858813573812,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
11.0,2537.103395,2833.695398313524,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
12.0,2244.322531,2915.918465995138,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
13.0,2827.4429400000004,2959.454356999589,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
14.0,3433.938387333333,2981.527181460467,false,strict_inheritance,linked_global,monoculture,A2780cis,30k,1.47,,total
0.0,16.75,16.75,true,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
1.0,99.62333333333333,32.99866784268507,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
2.0,151.64666666666665,64.44550438217136,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
3.0,256.715,123.61755103073975,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
4.0,308.39166666666665,194.67676221872912,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
5.0,458.41,254.9720380200652,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
6.0,443.1983333333333,302.619361424285,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
7.0,684.745,336.2834246394345,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
8.0,381.4466666666667,362.6690909156522,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
9.0,434.4266666666667,382.15917141630706,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
10.0,381.8066666666667,389.69809519568804,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
11.0,827.9266666666667,383.75874716068387,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
12.0,564.2466666666667,365.0688741758545,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
13.0,1105.2716666666665,336.6199361935709,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
14.0,404.80333333333334,302.8057671234744,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,sensitive
0.0,50.25,50.25,true,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
1.0,88.58666666666666,75.48848583921206,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
2.0,143.335,113.4011423897324,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
3.0,247.62666666666667,170.33959872581363,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
4.0,494.3083333333334,255.77345175877275,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
5.0,903.3716666666666,383.66170736105505,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
6.0,1360.0966666666666,574.034401884837,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
7.0,2438.3766666666666,853.5905602493824,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
8.0,1945.3233333333335,815.2816264030427,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
9.0,3250.286666666667,1007.9871942020756,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
10.0,3135.64,1271.693658100695,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
11.0,3987.5866666666666,1575.1415170903506,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
12.0,2308.2483333333334,1891.000932048486,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
13.0,3826.773333333333,2183.399531180807,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
14.0,2159.3716666666664,2422.2106876750677,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,25-75,resistant
0.0,33.5,33.5,true,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
1.0,154.28,65.81333484061398,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
2.0,285.20666666666665,127.69885580715608,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
3.0,425.075,241.5935605319724,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
4.0,562.615,371.34911893219777,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
5.0,850.4516666666667,471.55367796528634,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
6.0,932.2550000000001,542.3314310338689,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
7.0,1392.045,587.2757677829376,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
8.0,999.73,618.4517905745939,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
9.0,1287.6316666666664,638.6886797862026,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
10.0,1285.185,644.1890631896384,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
11.0,1589.9216666666669,634.3274181006427,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
12.0,1183.66,609.6239840064197,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
13.0,1283.0133333333333,571.8934305683475,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
14.0,1010.3066666666667,524.3960230542796,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,sensitive
0.0,33.5,33.5,true,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
1.0,51.281666666666666,50.325584517258974,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
2.0,89.81333333333333,75.59961660055909,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
3.0,141.95833333333334,113.54646010842123,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
4.0,269.67333333333335,170.41170126849474,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
5.0,503.14333333333326,255.30611781443466,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
6.0,640.2366666666667,381.272588984661,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
7.0,1228.7583333333334,566.1790009177066,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
8.0,1159.7433333333333,540.2480341296076,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
9.0,2141.5383333333334,668.1871967551776,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
10.0,2331.901666666666,847.4002210989685,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
11.0,3319.126666666667,1064.870673777909,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
12.0,1939.1216666666667,1314.8290642918873,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
13.0,3037.8416666666667,1585.1213536108162,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
14.0,1923.26,1855.637373232663,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
0.0,50.25,50.25,true,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
1.0,216.94833333333335,98.44614587445632,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
2.0,395.03833333333336,189.8018947063762,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
3.0,575.9033333333333,354.38013927849397,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
4.0,750.965,532.7855415623428,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
5.0,1098.7666666666667,659.1003761758672,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
6.0,1222.9466666666665,740.2232654835118,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
7.0,1636.885,788.8183002551027,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
8.0,1417.09,820.0495187837694,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
9.0,1830.3733333333337,839.5854038168824,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
10.0,2137.61,847.0134119349658,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
11.0,2132.978333333333,842.8204642370416,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
12.0,1500.195,827.1922112831653,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
13.0,1762.6516666666669,800.1991640476685,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
14.0,1454.5266666666666,762.1382482365127,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
0.0,16.75,16.75,true,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
1.0,26.93166666666667,25.162749576385455,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
2.0,42.105,37.799072376950456,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
3.0,64.44166666666668,56.76415328289494,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
4.0,128.0016666666667,85.13648049010544,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
5.0,186.15166666666664,127.37712589536122,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
6.0,262.3983333333333,189.95469858640368,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
7.0,430.875,282.12166866005646,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
8.0,525.69,269.50004997282457,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
9.0,900.48,334.2594223133962,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
10.0,1261.5033333333333,427.04668718397284,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
11.0,1896.801666666667,544.6438510586377,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
12.0,1271.0700000000004,689.9927218750411,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
13.0,2274.6516666666666,865.9133593940614,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
14.0,1507.9783333333335,1072.8744259616922,false,strict_inheritance,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
