time,observed,predicted,fixed_day0_anchor,model,pooling_mode,density,mix,component
2.0,282.01500000000004,135.7838243747582,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
3.0,432.8383333333333,270.5363686836586,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
4.0,607.8166666666667,469.38547251235383,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
5.0,879.0050000000001,698.4865234785968,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
6.0,947.1116666666667,907.193823394548,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
7.0,1412.7849999999999,1056.0812710283192,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
8.0,1018.185,1133.7794406042367,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
9.0,1172.4866666666667,1152.5276319924617,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
10.0,1294.5683333333334,1133.1102942933308,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
11.0,1082.5033333333333,1093.451299988399,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
12.0,1456.9150000000002,1045.1328993563795,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
13.0,1700.3266666666666,994.4713823072669,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
14.0,1370.07,944.5386240739158,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,sensitive
0.0,50.0,50.0,true,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
1.0,53.36166666666666,56.5641831451488,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
2.0,85.83833333333332,78.76505588409165,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
3.0,136.93666666666667,126.69047901205842,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
4.0,278.0416666666667,219.35579683740332,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
5.0,439.5783333333333,380.83858265762416,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
6.0,738.2216666666667,624.8247236420273,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
7.0,1333.6733333333334,933.6640362791114,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
8.0,1333.7316666666666,1258.173884908758,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
9.0,2235.375,1548.5374981602224,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
10.0,2239.6666666666665,1782.4140555923796,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
11.0,2711.556666666667,1963.6025728028753,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
12.0,2136.7833333333333,2106.03348847031,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
13.0,3352.3216666666667,2222.6979132766205,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
14.0,2315.278333333333,2322.4524292936585,false,dual_delayed_ramp_kill,independent_diagnostic,30k,50-50,resistant
0.0,75.0,75.0,true,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
1.0,218.08333333333334,101.5468606648969,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
2.0,356.52833333333336,194.5567546043482,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
3.0,545.945,370.3002454836959,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
4.0,755.7766666666666,613.3091858453604,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
5.0,1013.1566666666666,880.1042441517819,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
6.0,1191.6316666666664,1120.5710613928156,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
7.0,1758.6866666666667,1301.2054151631626,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
8.0,1400.4566666666667,1412.2237358164966,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
9.0,1660.7133333333334,1461.1089737625718,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
10.0,2107.1266666666666,1462.8811779381685,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
11.0,1744.1750000000002,1433.0428936505984,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
12.0,1827.7083333333333,1384.212062265297,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
13.0,1923.9083333333335,1325.3584590071555,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
14.0,1647.07,1262.3088107480569,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,sensitive
0.0,25.0,25.0,true,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
1.0,28.45,28.266517845493674,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
2.0,45.685,39.23818791572865,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
3.0,72.71833333333332,62.53186132861726,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
4.0,127.53333333333332,106.49493703810805,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
5.0,211.36,181.6524414643692,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
6.0,311.8583333333333,296.26818789887386,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
7.0,585.2883333333333,450.98743585346534,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
8.0,720.1316666666667,636.9391105429229,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
9.0,1168.5216666666668,839.1903053513901,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
10.0,1358.1716666666664,1042.7792492170342,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
11.0,1719.3033333333333,1237.0974516529668,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
12.0,1458.7166666666665,1416.8574723178313,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
13.0,2386.6633333333334,1580.7330034900663,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
14.0,1738.6666666666667,1729.4928548981932,false,dual_delayed_ramp_kill,independent_diagnostic,30k,75-25,resistant
0.0,16.75,16.75,true,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
1.0,99.62333333333333,20.958931934566685,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
2.0,151.64666666666665,44.80651637050236,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
3.0,256.715,101.38283987916373,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
4.0,308.39166666666665,204.34489798807903,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
5.0,458.41,352.427355642706,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
6.0,443.1983333333333,517.2926025628865,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
7.0,684.745,655.9864675015214,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
8.0,381.4466666666667,743.0403670486238,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
9.0,434.4266666666667,784.6950168089429,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
10.0,381.8066666666667,801.7951371800185,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
11.0,827.9266666666667,811.1728994106348,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
12.0,564.2466666666667,821.6032620988782,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
13.0,1105.2716666666665,836.6113215235006,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
14.0,404.80333333333334,856.997625964005,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,sensitive
0.0,50.25,50.25,true,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
1.0,88.58666666666666,56.9756996637371,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
2.0,143.335,80.14968327670763,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
3.0,247.62666666666667,132.6821790203339,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
4.0,494.3083333333334,244.05347410119327,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
5.0,903.3716666666666,465.9825398288836,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
6.0,1360.0966666666666,853.6662529584804,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
7.0,2438.3766666666666,1392.184279982937,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
8.0,1945.3233333333335,1942.016800900113,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
9.0,3250.286666666667,2351.281870933229,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
10.0,3135.64,2588.343397422485,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
11.0,3987.5866666666666,2703.9245177919743,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
12.0,2308.2483333333334,2751.5977941326464,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
13.0,3826.773333333333,2763.481183029226,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
14.0,2159.3716666666664,2763.4463701796835,false,dual_time_decay_kill,independent_diagnostic,20k,25-75,resistant
0.0,33.5,33.5,true,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
1.0,154.28,41.2435827408135,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
2.0,285.20666666666665,84.68617305312732,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
3.0,425.075,179.6076824871466,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
4.0,562.615,335.7081746803183,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
5.0,850.4516666666667,540.1068706426897,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
6.0,932.2550000000001,754.1226260007465,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
7.0,1392.045,932.1800036054549,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
8.0,999.73,1047.4984201780485,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
9.0,1287.6316666666664,1102.6782890267066,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
10.0,1285.185,1118.6403057488776,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
11.0,1589.9216666666669,1117.1132699391253,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
12.0,1183.66,1112.2211154340775,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
13.0,1283.0133333333333,1110.8879618798994,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
14.0,1010.3066666666667,1115.7441570926212,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,sensitive
0.0,33.5,33.5,true,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
1.0,51.281666666666666,37.97726056891957,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
2.0,89.81333333333333,53.34765581105224,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
3.0,141.95833333333334,87.81388855484145,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
4.0,269.67333333333335,159.47539306777188,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
5.0,503.14333333333326,299.32853568391573,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
6.0,640.2366666666667,543.855554087205,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
7.0,1228.7583333333334,903.9718237137929,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
8.0,1159.7433333333333,1327.441997206306,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
9.0,2141.5383333333334,1717.6361105130845,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
10.0,2331.901666666666,2008.0463436407877,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
11.0,3319.126666666667,2193.9951495097544,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
12.0,1939.1216666666667,2302.61306810602,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
13.0,3037.8416666666667,2361.627267080159,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
14.0,1923.26,2389.60526403937,false,dual_time_decay_kill,independent_diagnostic,20k,50-50,resistant
0.0,50.25,50.25,true,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
1.0,216.94833333333335,61.00484668241154,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
2.0,395.03833333333336,121.34424997339119,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
3.0,575.9033333333333,245.8244429599922,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
4.0,750.965,437.77205425288474,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
5.0,1098.7666666666667,676.6197259993835,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
6.0,1222.9466666666665,922.2187839563026,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
7.0,1636.885,1133.884950531319,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
8.0,1417.09,1286.5288110315914,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
9.0,1830.3733333333337,1375.510034003546,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
10.0,2137.61,1412.3947496391243,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
11.0,2132.978333333333,1416.0050612816372,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
12.0,1500.195,1403.9133887354828,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
13.0,1762.6516666666669,1388.2796932499255,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
14.0,1454.5266666666666,1375.831934264728,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,sensitive
0.0,16.75,16.75,true,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
1.0,26.93166666666667,18.98560144278153,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
2.0,42.105,26.637015129947155,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
3.0,64.44166666666668,43.65478063490285,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
4.0,128.0016666666667,78.61782407316346,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
5.0,186.15166666666664,146.39421581065776,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
6.0,262.3983333333333,267.15026000203727,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
7.0,430.875,458.5241021001805,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
8.0,525.69,720.4404039327635,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
9.0,900.48,1023.693286089052,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
10.0,1261.5033333333333,1319.9037267902877,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
11.0,1896.801666666667,1569.0183200763865,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
12.0,1271.0700000000004,1756.2079508741804,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
13.0,2274.6516666666666,1886.7306217317873,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
14.0,1507.9783333333335,1973.1640043581187,false,dual_time_decay_kill,independent_diagnostic,20k,75-25,resistant
0.0,25.0,25.0,true,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
1.0,92.28666666666668,27.88593775942286,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
2.0,166.93666666666667,50.78106043029267,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
3.0,254.01833333333335,101.91614053478932,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
4.0,304.3333333333333,189.44198609215965,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
5.0,467.26833333333326,309.8076997154391,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
6.0,478.9883333333334,439.4729994620586,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
7.0,644.6283333333333,546.9467080051032,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
8.0,433.00666666666666,617.879760560404,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
9.0,360.13166666666666,660.4470341709429,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
10.0,420.3900000000001,689.5036973049812,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
11.0,492.47499999999997,715.4021665951358,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
12.0,788.84,743.1033692454674,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
13.0,1077.7166666666667,773.4498497164798,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
14.0,921.545,805.3925813425656,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,sensitive
0.0,75.0,75.0,true,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
1.0,87.41333333333334,84.91506924848858,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
2.0,146.07000000000002,118.8850869069208,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
3.0,261.51,194.84336884372905,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
4.0,490.7949999999999,351.72095939101973,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
5.0,872.2133333333333,649.7640482620967,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
6.0,1398.1966666666667,1128.9738536781365,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
7.0,2656.3349999999996,1715.4626744576938,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
8.0,2187.6316666666667,2226.3511719724097,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
9.0,3209.313333333333,2547.4655034989096,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
10.0,3193.9033333333336,2701.317441117249,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
11.0,3624.1133333333332,2755.0762527010984,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
12.0,2743.473333333334,2760.7246626797937,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
13.0,3918.6783333333333,2760.7187360392986,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
14.0,3231.2383333333332,2760.7129052757546,false,dual_time_decay_kill,independent_diagnostic,30k,25-75,resistant
0.0,50.0,50.0,true,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
1.0,165.45833333333334,55.097472511604,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
2.0,282.01500000000004,97.59753220192133,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
3.0,432.8383333333333,187.26798291782038,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
4.0,607.8166666666667,330.3706571217,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
5.0,879.0050000000001,516.1176997111348,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
6.0,947.1116666666667,711.9050467721223,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
7.0,1412.7849999999999,878.7274351697337,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
8.0,1018.185,995.4374219111398,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
9.0,1172.4866666666667,1066.6754471871216,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
10.0,1294.5683333333334,1109.8670484032818,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
11.0,1082.5033333333333,1140.8197737759572,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
12.0,1456.9150000000002,1169.043653909112,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
13.0,1700.3266666666666,1198.8695888277111,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
14.0,1370.07,1230.265457955673,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,sensitive
0.0,50.0,50.0,true,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
1.0,53.36166666666666,56.590287810878465,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
2.0,85.83833333333332,79.08238373210035,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
3.0,136.93666666666667,128.8007300509552,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
4.0,278.0416666666667,229.46682384535697,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
5.0,439.5783333333333,416.89259312451986,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
6.0,738.2216666666667,719.2543980709941,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
7.0,1333.6733333333334,1112.4601329550685,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
8.0,1333.7316666666666,1504.71450048224,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
9.0,2235.375,1804.4805931629887,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
10.0,2239.6666666666665,1986.5816895379112,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
11.0,2711.556666666667,2076.310787497009,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
12.0,2136.7833333333333,2107.5100850277327,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
13.0,3352.3216666666667,2109.4130527017724,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
14.0,2315.278333333333,2109.408597525455,false,dual_time_decay_kill,independent_diagnostic,30k,50-50,resistant
0.0,75.0,75.0,true,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
1.0,218.08333333333334,81.75576210662005,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
2.0,356.52833333333336,141.54862037362594,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
3.0,545.945,262.5899959555382,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
4.0,755.7766666666666,447.030726994413,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
5.0,1013.1566666666666,679.2327299547449,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
6.0,1191.6316666666664,924.9215304956977,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
7.0,1758.6866666666667,1145.554662944643,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
8.0,1400.4566666666667,1316.0172629758267,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
9.0,1660.7133333333334,1432.1778747232024,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
10.0,2107.1266666666666,1505.3406110155677,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
11.0,1744.1750000000002,1551.4693303052438,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
12.0,1827.7083333333333,1583.816459361856,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
13.0,1923.9083333333335,1610.8711561922512,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
14.0,1647.07,1637.193393455714,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,sensitive
0.0,25.0,25.0,true,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
1.0,28.45,28.285726997122858,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
2.0,45.685,39.46337131740179,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
3.0,72.71833333333332,63.950103971628195,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
4.0,127.53333333333332,112.88498768077923,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
5.0,211.36,203.29641802773833,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
6.0,311.8583333333333,351.931105553761,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
7.0,585.2883333333333,560.0424391901204,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
8.0,720.1316666666667,800.7096451262129,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
9.0,1168.5216666666668,1028.9485414793683,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
10.0,1358.1716666666664,1209.506256237805,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
11.0,1719.3033333333333,1331.9820254089407,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
12.0,1458.7166666666665,1404.036615174197,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
13.0,2386.6633333333334,1438.800941577063,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
14.0,1738.6666666666667,1447.8347156346226,false,dual_time_decay_kill,independent_diagnostic,30k,75-25,resistant
0.0,16.75,16.75,true,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
1.0,99.62333333333333,27.128553669436876,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
2.0,151.64666666666665,61.54434887078351,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
3.0,256.715,140.23964901592657,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
4.0,308.39166666666665,278.57674907352623,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
5.0,458.41,467.649164003031,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
6.0,443.1983333333333,665.8116355334707,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
7.0,684.745,820.2205523793687,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
8.0,381.4466666666667,902.6417550032506,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
9.0,434.4266666666667,921.5510696725071,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
10.0,381.8066666666667,902.3906143173219,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
11.0,827.9266666666667,866.5962457434797,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
12.0,564.2466666666667,826.1781871798285,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
13.0,1105.2716666666665,786.4866024939457,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
14.0,404.80333333333334,749.483821659038,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,sensitive
0.0,50.25,50.25,true,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
1.0,88.58666666666666,56.97062064498548,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
2.0,143.335,80.08901787279979,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
3.0,247.62666666666667,132.2594518152707,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
4.0,494.3083333333334,241.8906943561892,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
5.0,903.3716666666666,457.90318454463295,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
