model,parameter,environments_fit,value_mean,value_sd,value_min,value_max,observed_span,coefficient_of_variation,lower_bound,upper_bound,bound_range_fraction,minimum_boundary_margin_fraction,near_optimization_bound,stability_class
A2780Naive|adaptation_theta_logistic_growth|partial_5pct,log_contrast_K,3,0.0039554175903043776,0.004055212550561426,0.0012663152935806984,0.008619802387894365,0.007353487094313667,1.0252299429778713,-0.04879016416943205,0.04879016416943205,0.07535829423300817,0.41166454822778775,false,tight
A2780Naive|adaptation_theta_logistic_growth|partial_5pct,log_contrast_r,3,-0.0023062188157845615,0.0059672676146724805,-0.00919662464326803,0.0011426494158696052,0.010339274059137635,2.587468098790293,-0.04879016416943205,0.04879016416943205,0.10595654098675265,0.40575329269920873,false,moderate
A2780Naive|adaptation_theta_logistic_growth|partial_5pct,r,3,1.7011212044809056,0.23680078396522933,1.4315316245923202,1.8754849860495657,0.4439533614572455,0.13920277011507168,0.0001,2.0,0.22198778011762862,0.06226062000621746,false,moderate
A2780Naive|adaptation_theta_logistic_growth|partial_5pct,theta,3,0.3821586121309742,0.06594626563141304,0.3371053821149733,0.457850674560894,0.1207452924459207,0.17256255266285037,0.1,8.0,0.015284214233660847,0.03001333950822447,true,tight
A2780Naive|adaptation_theta_logistic_growth|shared,K,3,4061.461230996047,16.344404069936797,4051.908739943446,4080.3336455203007,28.4249055768546,0.004024266917827611,3160.249653,12640.998612,0.002998170893436753,0.09404943541902365,false,tight
A2780Naive|adaptation_theta_logistic_growth|shared,adaptation_rate,3,2.6624822301414994,2.024243349162365,1.4904896962530416,4.9998740155253385,3.509384319272297,0.7602842664060843,0.01,5.0,0.7032834307158912,2.5247389711723488e-5,true,broad
A2780Naive|adaptation_theta_logistic_growth|shared,r,3,1.7918429739133106,0.2622708538990703,1.4892502706952733,1.9538277666784627,0.4645774959831894,0.14636932907479144,0.0001,2.0,0.2323003630097452,0.02308727102431987,true,moderate
A2780Naive|adaptation_theta_logistic_growth|shared,theta,3,0.3440518171479893,0.04351740169815053,0.3171124378051664,0.39425659401169977,0.07714415620653337,0.1264850221076789,0.1,8.0,0.009765083064118147,0.027482587063945112,true,tight
A2780Naive|allee_growth|independent_diagnostic,K_20k,1,3762.3684994176792,0.0,3762.3684994176792,3762.3684994176792,0.0,0.0,3160.249653,12640.998612,0.0,0.06350962872464762,false,tight
A2780Naive|allee_growth|independent_diagnostic,K_30k,1,3167.761959208718,0.0,3167.761959208718,3167.761959208718,0.0,0.0,3160.249653,12640.998612,0.0,0.0007923747629227992,true,tight
A2780Naive|allee_growth|independent_diagnostic,allee_threshold_20k,1,63.260972093744336,0.0,63.260972093744336,63.260972093744336,0.0,0.0,1.0e-6,4213.666204,0.0,0.015013284879733588,true,tight
A2780Naive|allee_growth|independent_diagnostic,allee_threshold_30k,1,0.9738463379897623,0.0,0.9738463379897623,0.9738463379897623,0.0,0.0,1.0e-6,4213.666204,0.0,0.00023111591926679303,true,tight
A2780Naive|allee_growth|independent_diagnostic,r_20k,1,0.7404975055781418,0.0,0.7404975055781418,0.7404975055781418,0.0,0.0,0.0001,2.0,0.0,0.3702172636522535,false,tight
A2780Naive|allee_growth|independent_diagnostic,r_30k,1,1.162338471084117,0.0,1.162338471084117,1.162338471084117,0.0,0.0,0.0001,2.0,0.0,0.4188517070432937,false,tight
A2780Naive|allee_growth|partial_5pct,K,1,3505.188229055003,0.0,3505.188229055003,3505.188229055003,0.0,0.0,3160.249653,12640.998612,0.0,0.03638305133346618,true,tight
A2780Naive|allee_growth|partial_5pct,allee_threshold,1,55.63430539123533,0.0,55.63430539123533,55.63430539123533,0.0,0.0,1.0e-6,4213.666204,0.0,0.013203301284668784,true,tight
A2780Naive|allee_growth|partial_5pct,log_contrast_K,1,9.10475634052707e-5,0.0,9.10475634052707e-5,9.10475634052707e-5,0.0,0.0,-0.04879016416943205,0.04879016416943205,0.0,0.4990669475604848,false,tight
A2780Naive|allee_growth|partial_5pct,log_contrast_r,1,0.0008496478107053174,0.0,0.0008496478107053174,0.0008496478107053174,0.0,0.0,-0.04879016416943205,0.04879016416943205,0.0,0.49129283714075267,false,tight
A2780Naive|allee_growth|partial_5pct,r,1,0.3728176430833097,0.0,0.3728176430833097,0.3728176430833097,0.0,0.0,0.0001,2.0,0.0,0.1863681399486523,false,tight
A2780Naive|allee_growth|shared,K,1,3160.249653000887,0.0,3160.249653000887,3160.249653000887,0.0,0.0,3160.249653,12640.998612,0.0,9.358037908358158e-14,true,tight
A2780Naive|allee_growth|shared,allee_threshold,1,0.009001807229963514,0.0,0.009001807229963514,0.009001807229963514,0.0,0.0,1.0e-6,4213.666204,0.0,2.1360987786728857e-6,true,tight
A2780Naive|allee_growth|shared,r,1,1.9999863764095,0.0,1.9999863764095,1.9999863764095,0.0,0.0,0.0001,2.0,0.0,6.812135856765279e-6,true,tight
A2780Naive|baranyi_theta_logistic_growth|independent_diagnostic,K_20k,3,4007.2136460411207,49.7806738092501,3950.253392232369,4042.3842586853284,92.13086645295925,0.012422765094751145,3160.249653,12640.998612,0.009717678091824186,0.0833271445799042,false,tight
A2780Naive|baranyi_theta_logistic_growth|independent_diagnostic,K_30k,3,3906.992969571477,134.90231802012846,3753.32797207696,4005.937384019585,252.60941194262477,0.03452842609924755,3160.249653,12640.998612,0.026644457419455734,0.06255606193579841,false,tight
A2780Naive|baranyi_theta_logistic_growth|independent_diagnostic,q0_20k,3,4.423002512413703,4.0249809167956485,0.23770997433521532,8.265781964555746,8.02807199022053,0.9100109949065239,0.0001,10.0,0.8028152271743247,0.023761235045871992,true,broad
