time,observed,predicted,fixed_day0_anchor,model,pooling_mode,cell_line,density,dose,ic_label,effect_level,growth_family,joint_group
11.0,239.04888100000002,685.7540876793165,false,joint_time_decay_dose_scaled,partial_5pct,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,153.48256166666667,707.2111922911521,false,joint_time_decay_dose_scaled,partial_5pct,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,115.12735333333332,722.8873363556484,false,joint_time_decay_dose_scaled,partial_5pct,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,60.396604999999994,734.2265061581888,false,joint_time_decay_dose_scaled,partial_5pct,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,305.18962200000004,119.23634527599437,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,465.63738433333333,304.8545812489827,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,790.214892,689.8455967295803,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,880.948534,1233.007487983921,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1277.0010803333332,1798.5180384144587,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1612.01223,2267.6286489565705,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2016.4244216666668,2600.6833672949206,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2081.411111,2814.84748670417,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,2395.0547066666663,2944.560855871179,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2537.1984183333334,3020.4218680219924,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3073.8874999999994,3063.9061764099392,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,3042.368325666667,3088.5496940460366,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3537.7463733333334,3102.426455046336,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3458.3808643333336,3110.2123772451146,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,164.83707566666666,87.45477870694089,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,310.328588,176.39202134911267,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,498.45925933333325,345.27556862117314,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,690.7097223333334,578.2949164735143,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,804.9089893333334,834.7729220415644,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1188.2886573333333,1071.525251208463,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1563.5381556666664,1263.0997053424924,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1634.130247,1404.3025876303652,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,1556.192554,1501.9989411650918,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1522.992284,1566.845176151221,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,1608.247685333333,1608.7547877433196,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,1500.9281636666667,1635.3873242956424,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,2011.2254243333334,1652.1333792327164,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,2445.406712666667,1662.5936585916866,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,470.381366,55.0080725508165,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,658.348264,76.40724756765842,false,joint_anchored_hill_kill,independent_diagnostic,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
