Image,Cells µm^2,Confluency %,Perimeter µm,Unnamed: 4
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-3_B6.tif,402.9298611111111,9.152491043,23685.6,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-3_C3.tif,191.44444444444449,4.34863169,13902.9,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-3_C6.tif,668.3229166666666,15.18085429,28938.3,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-4_A3.tif,348.6326388888889,7.919137827,19653.6,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-4_A6.tif,516.89375,11.7411636,26987.7,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-4_B3.tif,279.27708333333334,6.34373684,15701.2,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-4_B6.tif,299.04791666666665,6.792828338,18811.3,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-4_C3.tif,269.5145833333333,6.121983124,16798.2,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-4_C6.tif,317.00138888888887,7.200638753,19545.4,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-5_A3.tif,183.92430555555555,4.177812869,12807.4,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-5_A6.tif,346.73819444444445,7.876105807,19650.7,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-5_B3.tif,271.04375000000005,6.156717915,18353.2,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-5_B6.tif,507.2861111111111,11.52292753,27411.7,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-5_C3.tif,185.22777777777776,4.207421044,13002.3,
25-75_co-cultureA2780_15and20_Day18_FITC_Tile-5_C6.tif,455.4805555555556,10.34617214,25516.6,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-0_A3.tif,51.21527777777778,1.163347313,3386.1,1.683212392
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-0_A6.tif,63.92638888888889,1.452078285,3932.4,1.4693116
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-0_B3.tif,65.39166666666667,1.485361849,4417.6,1.327748663
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-0_B6.tif,71.89583333333333,1.633103014,5053.5,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-0_C3.tif,71.26041666666667,1.61866962,4411.9,2.149119188
